id,prompt,model_x,model_y,worker,winner,left,right
1610,16,6,75,97,tie,Qwen-Chat (7B),command
1610,16,6,75,87,right,Qwen-Chat (7B),command
1611,16,75,99,97,tie,command,ReMM SLERP L2 13B
1611,16,75,99,15,left,command,ReMM SLERP L2 13B
1612,16,1,75,46,left,RedPajama-INCITE Chat (3B),command
1612,16,1,75,85,right,RedPajama-INCITE Chat (3B),command
1612,16,1,75,42,tie,RedPajama-INCITE Chat (3B),command
1612,16,1,75,77,left,RedPajama-INCITE Chat (3B),command
1612,16,1,75,67,left,RedPajama-INCITE Chat (3B),command
1613,16,3,75,11,tie,RedPajama-INCITE Chat (7B),command
1613,16,3,75,47,right,RedPajama-INCITE Chat (7B),command
1613,16,3,75,116,right,RedPajama-INCITE Chat (7B),command
1613,16,3,75,89,right,RedPajama-INCITE Chat (7B),command
1614,16,75,25,20,left,command,Vicuna v1.3 (13B)
1614,16,75,25,14,left,command,Vicuna v1.3 (13B)
1614,16,75,25,38,left,command,Vicuna v1.3 (13B)
1614,16,75,25,107,left,command,Vicuna v1.3 (13B)
1615,16,24,75,15,right,Vicuna v1.3 (7B),command
1615,16,24,75,97,right,Vicuna v1.3 (7B),command
1615,16,24,75,81,right,Vicuna v1.3 (7B),command
1616,16,26,75,116,right,Vicuna v1.5 (13B),command
1616,16,26,75,41,right,Vicuna v1.5 (13B),command
1616,16,26,75,47,right,Vicuna v1.5 (13B),command
1616,16,26,75,11,tie,Vicuna v1.5 (13B),command
1617,16,75,21,91,left,command,Vicuna-FastChat-T5 (3B)
1617,16,75,21,85,left,command,Vicuna-FastChat-T5 (3B)
1617,16,75,21,14,left,command,Vicuna-FastChat-T5 (3B)
1617,16,75,21,38,left,command,Vicuna-FastChat-T5 (3B)
1617,16,75,21,107,right,command,Vicuna-FastChat-T5 (3B)
1618,16,97,15,87,tie,Airoboros L2 70B,LLaMA-2-Chat (7B)
1618,16,97,15,55,left,Airoboros L2 70B,LLaMA-2-Chat (7B)
1618,16,97,15,48,left,Airoboros L2 70B,LLaMA-2-Chat (7B)
1618,16,97,15,70,right,Airoboros L2 70B,LLaMA-2-Chat (7B)
1618,16,97,15,53,tie,Airoboros L2 70B,LLaMA-2-Chat (7B)
1619,16,29,15,12,left,Alpaca (7B),LLaMA-2-Chat (7B)
1619,16,29,15,20,left,Alpaca (7B),LLaMA-2-Chat (7B)
1619,16,29,15,98,tie,Alpaca (7B),LLaMA-2-Chat (7B)
1619,16,29,15,67,right,Alpaca (7B),LLaMA-2-Chat (7B)
1620,16,5,15,42,left,Chronos Hermes (13B),LLaMA-2-Chat (7B)
1620,16,5,15,82,tie,Chronos Hermes (13B),LLaMA-2-Chat (7B)
1620,16,5,15,44,left,Chronos Hermes (13B),LLaMA-2-Chat (7B)
1620,16,5,15,41,right,Chronos Hermes (13B),LLaMA-2-Chat (7B)
1620,16,5,15,46,left,Chronos Hermes (13B),LLaMA-2-Chat (7B)
1621,16,15,83,107,tie,LLaMA-2-Chat (7B),Claude Instant v1
1621,16,15,83,14,left,LLaMA-2-Chat (7B),Claude Instant v1
1621,16,15,83,36,right,LLaMA-2-Chat (7B),Claude Instant v1
1621,16,15,83,91,left,LLaMA-2-Chat (7B),Claude Instant v1
1621,16,15,83,87,left,LLaMA-2-Chat (7B),Claude Instant v1
1622,16,101,15,10,left,Claude v1,LLaMA-2-Chat (7B)
1622,16,101,15,89,left,Claude v1,LLaMA-2-Chat (7B)
1622,16,101,15,33,tie,Claude v1,LLaMA-2-Chat (7B)
1622,16,101,15,46,left,Claude v1,LLaMA-2-Chat (7B)
1622,16,101,15,85,tie,Claude v1,LLaMA-2-Chat (7B)
1623,16,15,100,41,right,LLaMA-2-Chat (7B),Claude v1.2
1623,16,15,100,47,tie,LLaMA-2-Chat (7B),Claude v1.2
1623,16,15,100,11,tie,LLaMA-2-Chat (7B),Claude v1.2
1624,16,84,15,2,left,Claude v2,LLaMA-2-Chat (7B)
1624,16,84,15,42,tie,Claude v2,LLaMA-2-Chat (7B)
1624,16,84,15,41,right,Claude v2,LLaMA-2-Chat (7B)
1624,16,84,15,20,left,Claude v2,LLaMA-2-Chat (7B)
1624,16,84,15,3,right,Claude v2,LLaMA-2-Chat (7B)
1625,16,15,19,55,right,LLaMA-2-Chat (7B),Code Llama Instruct (13B)
1625,16,15,19,116,right,LLaMA-2-Chat (7B),Code Llama Instruct (13B)
1625,16,15,19,15,left,LLaMA-2-Chat (7B),Code Llama Instruct (13B)
1625,16,15,19,92,right,LLaMA-2-Chat (7B),Code Llama Instruct (13B)
1626,16,20,15,40,tie,Code Llama Instruct (34B),LLaMA-2-Chat (7B)
1626,16,20,15,70,right,Code Llama Instruct (34B),LLaMA-2-Chat (7B)
1626,16,20,15,97,left,Code Llama Instruct (34B),LLaMA-2-Chat (7B)
1627,16,18,15,48,right,Code Llama Instruct (7B),LLaMA-2-Chat (7B)
1627,16,18,15,53,right,Code Llama Instruct (7B),LLaMA-2-Chat (7B)
1627,16,18,15,70,right,Code Llama Instruct (7B),LLaMA-2-Chat (7B)
1627,16,18,15,39,right,Code Llama Instruct (7B),LLaMA-2-Chat (7B)
1627,16,18,15,97,right,Code Llama Instruct (7B),LLaMA-2-Chat (7B)
1628,16,9,15,116,tie,Dolly v2 (12B),LLaMA-2-Chat (7B)
1628,16,9,15,83,tie,Dolly v2 (12B),LLaMA-2-Chat (7B)
1628,16,9,15,58,tie,Dolly v2 (12B),LLaMA-2-Chat (7B)
1628,16,9,15,14,right,Dolly v2 (12B),LLaMA-2-Chat (7B)
1628,16,9,15,15,right,Dolly v2 (12B),LLaMA-2-Chat (7B)
1629,16,15,7,97,left,LLaMA-2-Chat (7B),Dolly v2 (3B)
1629,16,15,7,107,tie,LLaMA-2-Chat (7B),Dolly v2 (3B)
1629,16,15,7,14,left,LLaMA-2-Chat (7B),Dolly v2 (3B)
1629,16,15,7,91,left,LLaMA-2-Chat (7B),Dolly v2 (3B)
1629,16,15,7,38,left,LLaMA-2-Chat (7B),Dolly v2 (3B)
1630,16,8,15,33,right,Dolly v2 (7B),LLaMA-2-Chat (7B)
1630,16,8,15,13,right,Dolly v2 (7B),LLaMA-2-Chat (7B)
1630,16,8,15,106,right,Dolly v2 (7B),LLaMA-2-Chat (7B)
1631,16,15,31,107,tie,LLaMA-2-Chat (7B),Falcon Instruct (40B)
1631,16,15,31,38,tie,LLaMA-2-Chat (7B),Falcon Instruct (40B)
1631,16,15,31,93,right,LLaMA-2-Chat (7B),Falcon Instruct (40B)
1631,16,15,31,20,left,LLaMA-2-Chat (7B),Falcon Instruct (40B)
1631,16,15,31,91,left,LLaMA-2-Chat (7B),Falcon Instruct (40B)
1632,16,30,15,116,tie,Falcon Instruct (7B),LLaMA-2-Chat (7B)
1632,16,30,15,15,right,Falcon Instruct (7B),LLaMA-2-Chat (7B)
1632,16,30,15,40,right,Falcon Instruct (7B),LLaMA-2-Chat (7B)
1633,16,81,15,91,right,GPT 3.5 Turbo,LLaMA-2-Chat (7B)
1633,16,81,15,107,tie,GPT 3.5 Turbo,LLaMA-2-Chat (7B)
1633,16,81,15,38,tie,GPT 3.5 Turbo,LLaMA-2-Chat (7B)
1633,16,81,15,79,left,GPT 3.5 Turbo,LLaMA-2-Chat (7B)
1633,16,81,15,118,tie,GPT 3.5 Turbo,LLaMA-2-Chat (7B)
1634,16,15,82,47,tie,LLaMA-2-Chat (7B),GPT 3.5 Turbo (16k)
1634,16,15,82,116,tie,LLaMA-2-Chat (7B),GPT 3.5 Turbo (16k)
1634,16,15,82,41,right,LLaMA-2-Chat (7B),GPT 3.5 Turbo (16k)
1634,16,15,82,85,tie,LLaMA-2-Chat (7B),GPT 3.5 Turbo (16k)
1634,16,15,82,11,tie,LLaMA-2-Chat (7B),GPT 3.5 Turbo (16k)
1635,16,80,15,116,tie,GPT 4,LLaMA-2-Chat (7B)
1635,16,80,15,15,right,GPT 4,LLaMA-2-Chat (7B)
1635,16,80,15,97,tie,GPT 4,LLaMA-2-Chat (7B)
1636,16,15,4,20,right,LLaMA-2-Chat (7B),GPT-NeoXT-Chat-Base (20B)
1636,16,15,4,66,right,LLaMA-2-Chat (7B),GPT-NeoXT-Chat-Base (20B)
1636,16,15,4,67,tie,LLaMA-2-Chat (7B),GPT-NeoXT-Chat-Base (20B)
1636,16,15,4,46,right,LLaMA-2-Chat (7B),GPT-NeoXT-Chat-Base (20B)
1636,16,15,4,80,right,LLaMA-2-Chat (7B),GPT-NeoXT-Chat-Base (20B)
1637,16,85,15,116,tie,Jurassic 2 Light,LLaMA-2-Chat (7B)
1637,16,85,15,15,right,Jurassic 2 Light,LLaMA-2-Chat (7B)
1638,16,86,15,89,left,Jurassic 2 Mid,LLaMA-2-Chat (7B)
1638,16,86,15,45,left,Jurassic 2 Mid,LLaMA-2-Chat (7B)
1638,16,86,15,37,left,Jurassic 2 Mid,LLaMA-2-Chat (7B)
1638,16,86,15,96,right,Jurassic 2 Mid,LLaMA-2-Chat (7B)
1638,16,86,15,107,tie,Jurassic 2 Mid,LLaMA-2-Chat (7B)
1639,16,87,15,46,left,Jurassic 2 Ultra,LLaMA-2-Chat (7B)
1639,16,87,15,20,left,Jurassic 2 Ultra,LLaMA-2-Chat (7B)
1639,16,87,15,91,right,Jurassic 2 Ultra,LLaMA-2-Chat (7B)
1639,16,87,15,80,right,Jurassic 2 Ultra,LLaMA-2-Chat (7B)
1639,16,87,15,42,tie,Jurassic 2 Ultra,LLaMA-2-Chat (7B)
1640,16,15,23,38,left,LLaMA-2-Chat (7B),Koala (13B)
1640,16,15,23,14,left,LLaMA-2-Chat (7B),Koala (13B)
1640,16,15,23,91,left,LLaMA-2-Chat (7B),Koala (13B)
1640,16,15,23,107,tie,LLaMA-2-Chat (7B),Koala (13B)
1640,16,15,23,87,left,LLaMA-2-Chat (7B),Koala (13B)
1641,16,32,18,89,left,Guanaco (13B),Code Llama Instruct (7B)
1641,16,32,18,109,left,Guanaco (13B),Code Llama Instruct (7B)
1641,16,32,18,85,left,Guanaco (13B),Code Llama Instruct (7B)
1641,16,32,18,30,left,Guanaco (13B),Code Llama Instruct (7B)
1641,16,32,18,33,left,Guanaco (13B),Code Llama Instruct (7B)
1642,16,7,32,116,right,Dolly v2 (3B),Guanaco (13B)
1642,16,7,32,58,right,Dolly v2 (3B),Guanaco (13B)
1642,16,7,32,68,right,Dolly v2 (3B),Guanaco (13B)
1642,16,7,32,14,left,Dolly v2 (3B),Guanaco (13B)
1643,16,18,33,55,right,Code Llama Instruct (7B),Guanaco (33B)
1643,16,18,33,89,right,Code Llama Instruct (7B),Guanaco (33B)
1643,16,18,33,107,right,Code Llama Instruct (7B),Guanaco (33B)
1643,16,18,33,46,right,Code Llama Instruct (7B),Guanaco (33B)
1644,16,18,34,91,tie,Code Llama Instruct (7B),Guanaco (65B)
1644,16,18,34,85,tie,Code Llama Instruct (7B),Guanaco (65B)
1644,16,18,34,47,tie,Code Llama Instruct (7B),Guanaco (65B)
1644,16,18,34,11,right,Code Llama Instruct (7B),Guanaco (65B)
1644,16,18,34,22,tie,Code Llama Instruct (7B),Guanaco (65B)
1645,16,7,34,83,tie,Dolly v2 (3B),Guanaco (65B)
1645,16,7,34,58,tie,Dolly v2 (3B),Guanaco (65B)
1645,16,7,34,14,tie,Dolly v2 (3B),Guanaco (65B)
1645,16,7,34,15,right,Dolly v2 (3B),Guanaco (65B)
1646,16,34,8,91,tie,Guanaco (65B),Dolly v2 (7B)
1646,16,34,8,41,tie,Guanaco (65B),Dolly v2 (7B)
1646,16,34,8,60,left,Guanaco (65B),Dolly v2 (7B)
1646,16,34,8,31,left,Guanaco (65B),Dolly v2 (7B)
1646,16,34,8,114,tie,Guanaco (65B),Dolly v2 (7B)
1647,16,22,18,115,left,LLaMA 2 SFT v10 (70B),Code Llama Instruct (7B)
1647,16,22,18,116,left,LLaMA 2 SFT v10 (70B),Code Llama Instruct (7B)
1647,16,22,18,14,left,LLaMA 2 SFT v10 (70B),Code Llama Instruct (7B)
1647,16,22,18,58,tie,LLaMA 2 SFT v10 (70B),Code Llama Instruct (7B)
1648,16,22,7,19,left,LLaMA 2 SFT v10 (70B),Dolly v2 (3B)
1648,16,22,7,89,left,LLaMA 2 SFT v10 (70B),Dolly v2 (3B)
1648,16,22,7,33,left,LLaMA 2 SFT v10 (70B),Dolly v2 (3B)
1648,16,22,7,46,left,LLaMA 2 SFT v10 (70B),Dolly v2 (3B)
1649,16,18,16,38,right,Code Llama Instruct (7B),LLaMA-2-Chat (13B)
1649,16,18,16,14,right,Code Llama Instruct (7B),LLaMA-2-Chat (13B)
1649,16,18,16,91,right,Code Llama Instruct (7B),LLaMA-2-Chat (13B)
1649,16,18,16,107,tie,Code Llama Instruct (7B),LLaMA-2-Chat (13B)
1650,16,16,7,22,left,LLaMA-2-Chat (13B),Dolly v2 (3B)
1650,16,16,7,41,left,LLaMA-2-Chat (13B),Dolly v2 (3B)
1650,16,16,7,11,tie,LLaMA-2-Chat (13B),Dolly v2 (3B)
1650,16,16,7,85,left,LLaMA-2-Chat (13B),Dolly v2 (3B)
1650,16,16,7,47,tie,LLaMA-2-Chat (13B),Dolly v2 (3B)
1651,16,17,18,37,tie,LLaMA-2-Chat (70B),Code Llama Instruct (7B)
1651,16,17,18,97,left,LLaMA-2-Chat (70B),Code Llama Instruct (7B)
1651,16,17,18,19,left,LLaMA-2-Chat (70B),Code Llama Instruct (7B)
1651,16,17,18,105,left,LLaMA-2-Chat (70B),Code Llama Instruct (7B)
1651,16,17,18,84,left,LLaMA-2-Chat (70B),Code Llama Instruct (7B)
1652,16,17,7,42,left,LLaMA-2-Chat (70B),Dolly v2 (3B)
1652,16,17,7,101,left,LLaMA-2-Chat (70B),Dolly v2 (3B)
1652,16,17,7,20,left,LLaMA-2-Chat (70B),Dolly v2 (3B)
1652,16,17,7,3,left,LLaMA-2-Chat (70B),Dolly v2 (3B)
1652,16,17,7,46,left,LLaMA-2-Chat (70B),Dolly v2 (3B)
1653,16,8,17,15,right,Dolly v2 (7B),LLaMA-2-Chat (70B)
1653,16,8,17,116,tie,Dolly v2 (7B),LLaMA-2-Chat (70B)
1653,16,8,17,40,right,Dolly v2 (7B),LLaMA-2-Chat (70B)
1654,16,88,18,67,left,Luminous Supreme,Code Llama Instruct (7B)
1654,16,88,18,0,left,Luminous Supreme,Code Llama Instruct (7B)
1654,16,88,18,64,tie,Luminous Supreme,Code Llama Instruct (7B)
1654,16,88,18,46,tie,Luminous Supreme,Code Llama Instruct (7B)
1654,16,88,18,42,left,Luminous Supreme,Code Llama Instruct (7B)
1655,16,7,88,58,tie,Dolly v2 (3B),Luminous Supreme
1655,16,7,88,89,tie,Dolly v2 (3B),Luminous Supreme
1655,16,7,88,85,right,Dolly v2 (3B),Luminous Supreme
1655,16,7,88,14,tie,Dolly v2 (3B),Luminous Supreme
1656,16,28,18,11,tie,MPT-Chat (30B),Code Llama Instruct (7B)
1656,16,28,18,58,tie,MPT-Chat (30B),Code Llama Instruct (7B)
1656,16,28,18,89,left,MPT-Chat (30B),Code Llama Instruct (7B)
1656,16,28,18,47,tie,MPT-Chat (30B),Code Llama Instruct (7B)
1657,16,7,28,89,tie,Dolly v2 (3B),MPT-Chat (30B)
1657,16,7,28,33,tie,Dolly v2 (3B),MPT-Chat (30B)
1657,16,7,28,18,right,Dolly v2 (3B),MPT-Chat (30B)
1657,16,7,28,110,right,Dolly v2 (3B),MPT-Chat (30B)
1658,16,18,12,58,tie,Code Llama Instruct (7B),StarCoderChat Alpha (16B)
1658,16,18,12,47,right,Code Llama Instruct (7B),StarCoderChat Alpha (16B)
1658,16,18,12,41,tie,Code Llama Instruct (7B),StarCoderChat Alpha (16B)
1658,16,18,12,116,right,Code Llama Instruct (7B),StarCoderChat Alpha (16B)
1658,16,18,12,11,tie,Code Llama Instruct (7B),StarCoderChat Alpha (16B)
1659,16,12,7,117,left,StarCoderChat Alpha (16B),Dolly v2 (3B)
1659,16,12,7,3,left,StarCoderChat Alpha (16B),Dolly v2 (3B)
1659,16,12,7,118,left,StarCoderChat Alpha (16B),Dolly v2 (3B)
1659,16,12,7,20,left,StarCoderChat Alpha (16B),Dolly v2 (3B)
1659,16,12,7,91,tie,StarCoderChat Alpha (16B),Dolly v2 (3B)
1660,16,18,79,44,right,Code Llama Instruct (7B),command-nightly
1660,16,18,79,42,left,Code Llama Instruct (7B),command-nightly
1660,16,18,79,3,right,Code Llama Instruct (7B),command-nightly
1660,16,18,79,103,left,Code Llama Instruct (7B),command-nightly
1660,16,18,79,2,right,Code Llama Instruct (7B),command-nightly
1661,16,7,79,20,left,Dolly v2 (3B),command-nightly
1661,16,7,79,91,right,Dolly v2 (3B),command-nightly
1661,16,7,79,107,right,Dolly v2 (3B),command-nightly
1661,16,7,79,106,right,Dolly v2 (3B),command-nightly
1661,16,7,79,38,right,Dolly v2 (3B),command-nightly
1662,16,79,98,91,left,command-nightly,Weaver 12k
1662,16,79,98,20,left,command-nightly,Weaver 12k
1662,16,79,98,117,left,command-nightly,Weaver 12k
1662,16,79,98,67,left,command-nightly,Weaver 12k
1662,16,79,98,41,right,command-nightly,Weaver 12k
1663,16,89,15,47,tie,Luminous Supreme Control,LLaMA-2-Chat (7B)
1663,16,89,15,22,right,Luminous Supreme Control,LLaMA-2-Chat (7B)
1663,16,89,15,41,right,Luminous Supreme Control,LLaMA-2-Chat (7B)
1663,16,89,15,11,tie,Luminous Supreme Control,LLaMA-2-Chat (7B)
1664,16,15,27,14,left,LLaMA-2-Chat (7B),MPT-Chat (7B)
1664,16,15,27,58,right,LLaMA-2-Chat (7B),MPT-Chat (7B)
1664,16,15,27,89,left,LLaMA-2-Chat (7B),MPT-Chat (7B)
1664,16,15,27,110,left,LLaMA-2-Chat (7B),MPT-Chat (7B)
1665,16,96,15,97,left,Mythalion 13B,LLaMA-2-Chat (7B)
1665,16,96,15,116,left,Mythalion 13B,LLaMA-2-Chat (7B)
1665,16,96,15,15,right,Mythalion 13B,LLaMA-2-Chat (7B)
1666,16,15,11,47,right,LLaMA-2-Chat (7B),MythoMax-L2 (13B)
1666,16,15,11,89,left,LLaMA-2-Chat (7B),MythoMax-L2 (13B)
1666,16,15,11,11,tie,LLaMA-2-Chat (7B),MythoMax-L2 (13B)
1666,16,15,11,4,tie,LLaMA-2-Chat (7B),MythoMax-L2 (13B)
1667,16,14,15,11,tie,Open-Assistant Pythia SFT-4 (12B),LLaMA-2-Chat (7B)
1667,16,14,15,47,tie,Open-Assistant Pythia SFT-4 (12B),LLaMA-2-Chat (7B)
1667,16,14,15,41,tie,Open-Assistant Pythia SFT-4 (12B),LLaMA-2-Chat (7B)
1667,16,14,15,22,right,Open-Assistant Pythia SFT-4 (12B),LLaMA-2-Chat (7B)
1668,16,15,13,89,left,LLaMA-2-Chat (7B),Open-Assistant StableLM SFT-7 (7B)
1668,16,15,13,51,right,LLaMA-2-Chat (7B),Open-Assistant StableLM SFT-7 (7B)
1668,16,15,13,4,left,LLaMA-2-Chat (7B),Open-Assistant StableLM SFT-7 (7B)
1668,16,15,13,11,tie,LLaMA-2-Chat (7B),Open-Assistant StableLM SFT-7 (7B)
1668,16,15,13,47,tie,LLaMA-2-Chat (7B),Open-Assistant StableLM SFT-7 (7B)
1669,16,94,15,42,right,PaLM 2 Bison,LLaMA-2-Chat (7B)
1669,16,94,15,67,tie,PaLM 2 Bison,LLaMA-2-Chat (7B)
1669,16,94,15,44,left,PaLM 2 Bison,LLaMA-2-Chat (7B)
1669,16,94,15,25,tie,PaLM 2 Bison,LLaMA-2-Chat (7B)
1669,16,94,15,85,right,PaLM 2 Bison,LLaMA-2-Chat (7B)
1670,16,15,95,15,left,LLaMA-2-Chat (7B),PaLM 2 Bison (Code Chat)
1670,16,15,95,97,tie,LLaMA-2-Chat (7B),PaLM 2 Bison (Code Chat)
1670,16,15,95,116,right,LLaMA-2-Chat (7B),PaLM 2 Bison (Code Chat)
1671,16,10,15,40,tie,Platypus-2 Instruct (70B),LLaMA-2-Chat (7B)
1671,16,10,15,116,left,Platypus-2 Instruct (70B),LLaMA-2-Chat (7B)
1671,16,10,15,97,tie,Platypus-2 Instruct (70B),LLaMA-2-Chat (7B)
1671,16,10,15,15,right,Platypus-2 Instruct (70B),LLaMA-2-Chat (7B)
1672,16,15,2,41,right,LLaMA-2-Chat (7B),Pythia-Chat-Base (7B)
1672,16,15,2,11,tie,LLaMA-2-Chat (7B),Pythia-Chat-Base (7B)
1672,16,15,2,47,right,LLaMA-2-Chat (7B),Pythia-Chat-Base (7B)
1672,16,15,2,85,left,LLaMA-2-Chat (7B),Pythia-Chat-Base (7B)
1673,16,6,15,67,tie,Qwen-Chat (7B),LLaMA-2-Chat (7B)
1673,16,6,15,97,tie,Qwen-Chat (7B),LLaMA-2-Chat (7B)
1673,16,6,15,4,tie,Qwen-Chat (7B),LLaMA-2-Chat (7B)
1673,16,6,15,89,right,Qwen-Chat (7B),LLaMA-2-Chat (7B)
1673,16,6,15,11,tie,Qwen-Chat (7B),LLaMA-2-Chat (7B)
1674,16,15,99,116,right,LLaMA-2-Chat (7B),ReMM SLERP L2 13B
1674,16,15,99,15,left,LLaMA-2-Chat (7B),ReMM SLERP L2 13B
1674,16,15,99,58,left,LLaMA-2-Chat (7B),ReMM SLERP L2 13B
1675,16,1,15,13,right,RedPajama-INCITE Chat (3B),LLaMA-2-Chat (7B)
1675,16,1,15,109,left,RedPajama-INCITE Chat (3B),LLaMA-2-Chat (7B)
1675,16,1,15,89,right,RedPajama-INCITE Chat (3B),LLaMA-2-Chat (7B)
1675,16,1,15,33,tie,RedPajama-INCITE Chat (3B),LLaMA-2-Chat (7B)
1676,16,3,15,97,right,RedPajama-INCITE Chat (7B),LLaMA-2-Chat (7B)
1676,16,3,15,70,right,RedPajama-INCITE Chat (7B),LLaMA-2-Chat (7B)
1676,16,3,15,48,right,RedPajama-INCITE Chat (7B),LLaMA-2-Chat (7B)
1676,16,3,15,87,right,RedPajama-INCITE Chat (7B),LLaMA-2-Chat (7B)
1676,16,3,15,53,right,RedPajama-INCITE Chat (7B),LLaMA-2-Chat (7B)
1677,16,15,25,14,left,LLaMA-2-Chat (7B),Vicuna v1.3 (13B)
1677,16,15,25,15,left,LLaMA-2-Chat (7B),Vicuna v1.3 (13B)
1677,16,15,25,83,left,LLaMA-2-Chat (7B),Vicuna v1.3 (13B)
1677,16,15,25,58,tie,LLaMA-2-Chat (7B),Vicuna v1.3 (13B)
1677,16,15,25,115,left,LLaMA-2-Chat (7B),Vicuna v1.3 (13B)
1678,16,15,24,48,left,LLaMA-2-Chat (7B),Vicuna v1.3 (7B)
1678,16,15,24,97,left,LLaMA-2-Chat (7B),Vicuna v1.3 (7B)
1678,16,15,24,70,left,LLaMA-2-Chat (7B),Vicuna v1.3 (7B)
1679,16,26,15,11,right,Vicuna v1.5 (13B),LLaMA-2-Chat (7B)
1679,16,26,15,41,right,Vicuna v1.5 (13B),LLaMA-2-Chat (7B)
1679,16,26,15,47,tie,Vicuna v1.5 (13B),LLaMA-2-Chat (7B)
1679,16,26,15,22,right,Vicuna v1.5 (13B),LLaMA-2-Chat (7B)
1680,16,21,15,33,left,Vicuna-FastChat-T5 (3B),LLaMA-2-Chat (7B)
1680,16,21,15,119,left,Vicuna-FastChat-T5 (3B),LLaMA-2-Chat (7B)
1680,16,21,15,59,tie,Vicuna-FastChat-T5 (3B),LLaMA-2-Chat (7B)
1680,16,21,15,78,right,Vicuna-FastChat-T5 (3B),LLaMA-2-Chat (7B)
1681,16,76,15,116,left,command-light,LLaMA-2-Chat (7B)
1681,16,76,15,115,right,command-light,LLaMA-2-Chat (7B)
1681,16,76,15,14,right,command-light,LLaMA-2-Chat (7B)
1681,16,76,15,58,left,command-light,LLaMA-2-Chat (7B)
1682,16,76,98,70,right,command-light,Weaver 12k
1682,16,76,98,49,left,command-light,Weaver 12k
1682,16,76,98,97,left,command-light,Weaver 12k
1682,16,76,98,53,left,command-light,Weaver 12k
1683,16,76,75,11,tie,command-light,command
1683,16,76,75,47,left,command-light,command
1683,16,76,75,72,right,command-light,command
1683,16,76,75,85,tie,command-light,command
1684,2,98,97,42,tie,Weaver 12k,Airoboros L2 70B
1684,2,98,97,46,tie,Weaver 12k,Airoboros L2 70B
1684,2,98,97,41,tie,Weaver 12k,Airoboros L2 70B
1684,2,98,97,44,tie,Weaver 12k,Airoboros L2 70B
1684,2,98,97,101,tie,Weaver 12k,Airoboros L2 70B
1685,2,29,98,40,tie,Alpaca (7B),Weaver 12k
1685,2,29,98,97,tie,Alpaca (7B),Weaver 12k
1685,2,29,98,15,right,Alpaca (7B),Weaver 12k
1685,2,29,98,116,tie,Alpaca (7B),Weaver 12k
1686,2,98,5,12,tie,Weaver 12k,Chronos Hermes (13B)
1686,2,98,5,20,tie,Weaver 12k,Chronos Hermes (13B)
1686,2,98,5,67,tie,Weaver 12k,Chronos Hermes (13B)
1686,2,98,5,85,tie,Weaver 12k,Chronos Hermes (13B)
1687,2,98,83,48,tie,Weaver 12k,Claude Instant v1
1687,2,98,83,87,tie,Weaver 12k,Claude Instant v1
1687,2,98,83,53,tie,Weaver 12k,Claude Instant v1
1687,2,98,83,70,left,Weaver 12k,Claude Instant v1
1687,2,98,83,97,tie,Weaver 12k,Claude Instant v1
1688,2,101,98,58,tie,Claude v1,Weaver 12k
1688,2,101,98,89,tie,Claude v1,Weaver 12k
1688,2,101,98,47,tie,Claude v1,Weaver 12k
1688,2,101,98,11,tie,Claude v1,Weaver 12k
1689,2,100,98,25,tie,Claude v1.2,Weaver 12k
1689,2,100,98,46,tie,Claude v1.2,Weaver 12k
1689,2,100,98,20,tie,Claude v1.2,Weaver 12k
1689,2,100,98,41,tie,Claude v1.2,Weaver 12k
1689,2,100,98,42,tie,Claude v1.2,Weaver 12k
1690,2,84,98,44,tie,Claude v2,Weaver 12k
1690,2,84,98,41,tie,Claude v2,Weaver 12k
1690,2,84,98,32,left,Claude v2,Weaver 12k
1690,2,84,98,121,tie,Claude v2,Weaver 12k
1690,2,84,98,74,left,Claude v2,Weaver 12k
1691,2,19,98,20,tie,Code Llama Instruct (13B),Weaver 12k
1691,2,19,98,117,right,Code Llama Instruct (13B),Weaver 12k
1691,2,19,98,3,tie,Code Llama Instruct (13B),Weaver 12k
1691,2,19,98,67,tie,Code Llama Instruct (13B),Weaver 12k
1691,2,19,98,41,tie,Code Llama Instruct (13B),Weaver 12k
1692,2,98,20,107,tie,Weaver 12k,Code Llama Instruct (34B)
1692,2,98,20,20,tie,Weaver 12k,Code Llama Instruct (34B)
1692,2,98,20,106,tie,Weaver 12k,Code Llama Instruct (34B)
1692,2,98,20,38,tie,Weaver 12k,Code Llama Instruct (34B)
1693,2,98,18,47,tie,Weaver 12k,Code Llama Instruct (7B)
1693,2,98,18,11,tie,Weaver 12k,Code Llama Instruct (7B)
1693,2,98,18,116,tie,Weaver 12k,Code Llama Instruct (7B)
1693,2,98,18,85,tie,Weaver 12k,Code Llama Instruct (7B)
1693,2,98,18,58,tie,Weaver 12k,Code Llama Instruct (7B)
1694,2,7,98,11,tie,Dolly v2 (3B),Weaver 12k
1694,2,7,98,47,tie,Dolly v2 (3B),Weaver 12k
1694,2,7,98,89,tie,Dolly v2 (3B),Weaver 12k
1695,2,8,98,77,tie,Dolly v2 (7B),Weaver 12k
1695,2,8,98,20,tie,Dolly v2 (7B),Weaver 12k
1695,2,8,98,48,right,Dolly v2 (7B),Weaver 12k
1695,2,8,98,46,tie,Dolly v2 (7B),Weaver 12k
1695,2,8,98,9,tie,Dolly v2 (7B),Weaver 12k
1696,2,31,98,107,tie,Falcon Instruct (40B),Weaver 12k
1696,2,31,98,9,tie,Falcon Instruct (40B),Weaver 12k
